location,product,date,sa_quantity,temp_mean,temp_max,temp_min,sunshine_quant,event,price
1193,14,2013-03-09,7,6.97,9.08,4.86,150.0,Maha Shivaratri,11.042857142857143
1193,14,2013-03-10,3,2.12,4.41,-0.17,158.0,Mothering Sunday,13.5
1193,14,2013-03-11,0,-0.575,1.62,-2.77,353.0,,
1193,14,2013-03-12,2,0.06,3.23,-3.11,418.0,,10.65
1193,14,2013-03-13,2,2.89,6.69,-0.91,414.0,,10.1
1193,14,2013-03-14,2,2.055,6.51,-2.4,536.0,,10.5
1193,14,2013-03-15,8,5.62,7.68,3.56,255.0,,11.1875
1193,14,2013-03-16,8,4.42,7.33,1.51,299.0,,10.625
1193,14,2013-03-17,4,3.64,6.29,0.99,452.0,St Patrick's Day,11.05
1193,14,2013-03-18,0,3.865,8.06,-0.33,512.0,St Patrick's Day observed,
1193,14,2013-03-19,2,3.43,7.0,-0.14,319.0,,11.9
1193,14,2013-03-20,0,4.415,6.51,2.32,204.0,March equinox,
1193,14,2013-03-21,7,3.76,4.79,2.73,102.0,,11.414285714285715
1193,14,2013-03-22,2,4.26,5.53,2.99,147.0,,10.4
1193,14,2013-03-23,12,1.785,2.85,0.72,111.0,,10.525
1193,14,2013-03-24,1,0.01,0.65,-0.63,67.0,Palm Sunday,11.9
1193,14,2013-03-25,5,0.735,1.8,-0.33,164.0,,11.0
1193,14,2013-03-26,0,0.37,1.98,-1.24,248.0,First day of Passover,
1193,14,2013-03-27,2,1.355,3.34,-0.63,295.0,Holi,11.65
1193,14,2013-03-28,5,1.04,4.96,-2.88,388.0,Maundy Thursday,11.98
1193,14,2013-03-29,3,1.46,4.77,-1.85,344.0,Good Friday,11.799999999999999
1193,14,2013-03-30,7,1.44,5.01,-2.13,346.0,Holy Saturday,11.314285714285715
1193,14,2013-03-31,0,2.37,7.14,-2.4,541.0,Daylight Saving Time starts,
1193,14,2013-04-01,3,2.05,3.89,0.21,279.0,Easter Monday,11.133333333333333
1193,14,2013-04-02,0,3.025,7.78,-1.73,679.0,Last day of Passover,
1193,14,2013-04-03,1,3.23,8.02,-1.56,612.0,,11.5
1193,14,2013-04-04,2,2.485,4.71,0.26,449.0,,12.35
1193,14,2013-04-05,4,4.0,7.74,0.26,555.0,,10.45
1193,14,2013-04-06,9,3.39,7.65,-0.87,709.0,,11.233333333333333
1193,14,2013-04-07,0,3.93,8.35,-0.49,616.0,,
1193,14,2013-04-08,0,5.96,8.56,3.36,393.0,Yom HaShoah,
1193,14,2013-04-09,0,5.92,9.31,2.53,234.0,,
1193,14,2013-04-10,0,6.29,9.57,3.01,365.0,,
1193,14,2013-04-11,2,7.82,10.16,5.48,261.0,,11.4
1193,14,2013-04-12,3,7.935,9.58,6.29,377.0,,11.0
1193,14,2013-04-13,7,7.545,11.5,3.59,387.0,,11.071428571428571
1193,14,2013-04-14,2,11.71,13.03,10.39,322.0,,11.3
1193,14,2013-04-15,1,11.43,13.67,9.19,315.0,,10.3
1193,14,2013-04-16,2,10.46,12.68,8.24,501.0,Yom HaAtzmaut,13.5
1193,14,2013-04-17,1,10.14,12.92,7.36,285.0,,9.9
1193,14,2013-04-18,0,8.87,10.46,7.28,413.0,,
1193,14,2013-04-19,3,8.775,11.41,6.14,499.0,,10.666666666666666
1193,14,2013-04-20,5,7.54,12.41,2.67,646.0,,11.14
1193,14,2013-04-21,0,6.065,8.93,3.2,529.0,,
1193,14,2013-04-22,2,8.525,10.96,6.09,223.0,,10.65
1193,14,2013-04-23,0,9.6,13.01,6.19,344.0,Shakespeare Day,
1193,14,2013-04-24,2,9.84,12.04,7.64,138.0,,10.7
1193,14,2013-04-25,3,10.025,11.86,8.19,191.0,,10.966666666666667
1193,14,2013-04-26,4,8.3,11.24,5.36,488.0,,11.0
1193,14,2013-04-27,4,6.84,10.92,2.76,595.0,,10.525
1193,14,2013-04-28,1,7.02,10.67,3.37,378.0,Lag B'Omer,9.2
1193,14,2013-04-29,1,7.555,10.68,4.43,591.0,,12.6
1193,14,2013-04-30,0,7.73,12.27,3.19,727.0,,
1193,14,2013-05-01,0,8.345,13.08,3.61,685.0,,
1193,14,2013-05-02,0,10.06,14.26,5.86,777.0,,
1193,14,2013-05-03,2,9.725,13.12,6.33,493.0,Orthodox Good Friday,10.75
1193,14,2013-05-04,3,10.545,12.0,9.09,405.0,Orthodox Holy Saturday,10.0
1193,14,2013-05-05,1,11.37,14.92,7.82,461.0,Orthodox Easter,10.6
1193,14,2013-05-06,0,11.78,18.42,5.14,735.0,Orthodox Easter Monday,
1193,14,2013-05-07,0,13.775,20.46,7.09,719.0,,
1193,14,2013-05-08,2,11.49,14.69,8.29,393.0,,10.75
1193,14,2013-05-09,4,9.345,11.61,7.08,403.0,Ascension Day,10.175
1193,14,2013-05-10,3,9.595,12.07,7.12,267.0,,10.6
1193,14,2013-05-11,4,8.745,10.81,6.68,452.0,,11.05
1193,14,2013-05-12,0,8.36,10.8,5.92,426.0,,
1193,14,2013-05-13,1,9.38,11.0,7.76,409.0,,10.7
1193,14,2013-05-14,1,6.915,7.84,5.99,354.0,,11.2
1193,14,2013-05-15,0,7.625,10.97,4.28,514.0,Shavuot,
1193,14,2013-05-16,1,8.35,11.77,4.93,535.0,,8.7
1193,14,2013-05-17,3,9.0,13.33,4.67,574.0,,9.333333333333334
1193,14,2013-05-18,5,10.3,13.81,6.79,623.0,,10.18
1193,14,2013-05-19,2,11.01,15.17,6.85,701.0,Pentecost,10.45
1193,14,2013-05-20,0,12.425,17.81,7.04,484.0,Whit Monday,
1193,14,2013-05-21,1,12.835,15.28,10.39,333.0,,9.7
1193,14,2013-05-22,0,11.44,15.21,7.67,430.0,,
1193,14,2013-05-23,4,8.185,10.38,5.99,574.0,,10.525
1193,14,2013-05-24,7,8.545,11.9,5.19,490.0,,10.314285714285715
1193,14,2013-05-25,3,9.18,13.28,5.08,693.0,,11.6
1193,14,2013-05-26,0,9.78,14.47,5.09,869.0,Trinity Sunday,
1193,14,2013-05-27,1,9.655,13.51,5.8,522.0,Spring Bank Holiday,11.6
1193,14,2013-05-28,2,8.72,10.22,7.22,310.0,,9.55
1193,14,2013-05-29,5,10.425,13.48,7.37,359.0,,9.18
1193,14,2013-05-30,1,14.045,17.32,10.77,594.0,Corpus Christi,8.3
1193,14,2013-05-31,5,14.395,18.48,10.31,702.0,,10.14
1193,14,2013-06-01,5,12.335,16.43,8.24,694.0,,10.959999999999999
1193,14,2013-06-02,1,11.73,15.98,7.48,666.0,,10.2
1193,14,2013-06-03,0,13.9,18.81,8.99,746.0,,
1193,14,2013-06-04,0,13.985,19.65,8.32,904.0,,
1193,14,2013-06-05,0,14.21,18.52,9.9,817.0,,
1193,14,2013-06-06,3,14.135,18.85,9.42,730.0,Isra and Mi'raj,9.966666666666667
1193,14,2013-06-07,0,14.39,18.31,10.47,701.0,,
1193,14,2013-06-08,3,14.415,18.79,10.04,771.0,Queen's Birthday,9.966666666666667
1193,14,2013-06-09,1,13.635,17.66,9.61,594.0,,12.3
1193,14,2013-06-10,0,11.555,15.45,7.66,486.0,,
1193,14,2013-06-11,1,13.79,17.06,10.52,297.0,,12.6
1193,14,2013-06-12,3,14.24,15.56,12.92,238.0,,9.366666666666667
1193,14,2013-06-13,0,13.005,14.53,11.48,308.0,,
1193,14,2013-06-14,3,13.64,16.34,10.94,378.0,,10.133333333333333
1193,14,2013-06-15,5,11.625,13.79,9.46,507.0,,11.22
1193,14,2013-06-16,0,12.47,13.68,11.26,328.0,Father's Day,
1193,14,2013-06-17,0,15.15,18.47,11.83,468.0,,
1193,14,2013-06-18,2,16.275,19.33,13.22,428.0,,9.15
1193,14,2013-06-19,1,17.25,22.07,12.43,707.0,,7.8
1193,14,2013-06-20,1,14.915,17.15,12.68,279.0,,9.5
1193,14,2013-06-21,4,14.35,16.53,12.17,339.0,June Solstice,10.525
1193,14,2013-06-22,4,13.525,15.29,11.76,299.0,,9.775
1193,14,2013-06-23,0,12.32,13.33,11.31,279.0,,
1193,14,2013-06-24,0,12.175,14.76,9.59,618.0,,
1193,14,2013-06-25,2,12.375,17.77,6.98,867.0,,11.55
1193,14,2013-06-26,1,13.46,17.14,9.78,667.0,,11.8
1193,14,2013-06-27,0,13.545,16.7,10.39,577.0,,
1193,14,2013-06-28,4,15.23,16.92,13.54,139.0,,10.175
1193,14,2013-06-29,4,15.09,17.71,12.47,536.0,,11.375
1193,14,2013-06-30,0,14.05,15.67,12.43,168.0,,
1193,15,2011-12-31,14,10.635,11.19,10.08,56.0,New Year's Eve,6.585714285714286
1193,15,2012-01-01,0,8.845,10.76,6.93,213.0,New Year's Day,
1193,15,2012-01-02,4,5.51,7.24,3.78,285.0,New Year's Day observed,6.125
1193,15,2012-01-03,1,8.915,11.61,6.22,205.0,2nd January (substitute day),6.5
1193,15,2012-01-04,3,7.38,8.87,5.89,224.0,,6.7
1193,15,2012-01-05,1,8.645,10.18,7.11,196.0,,6.7
1193,15,2012-01-06,8,7.06,9.13,4.99,235.0,Epiphany,6.45
1193,15,2012-01-07,0,8.7,9.81,7.59,178.0,Orthodox Christmas Day,
1193,15,2012-01-08,0,8.42,9.81,7.03,145.0,,
1193,15,2012-01-09,0,9.62,10.18,9.06,102.0,,
1193,15,2012-01-10,4,9.3,9.9,8.7,97.0,,6.275
1193,15,2012-01-11,3,9.02,10.19,7.85,235.0,,6.266666666666667
1193,15,2012-01-12,10,7.565,11.01,4.12,250.0,,6.37
1193,15,2012-01-13,13,3.44,6.55,0.33,376.0,,6.861538461538462
1193,15,2012-01-14,16,1.54,4.54,-1.46,233.0,Orthodox New Year,6.96875
1193,15,2012-01-15,3,4.005,6.17,1.84,274.0,,7.066666666666666
1193,15,2012-01-16,4,2.095,4.45,-0.26,400.0,,6.95
1193,15,2012-01-17,0,2.415,5.91,-1.08,352.0,,
1193,15,2012-01-18,4,8.96,10.8,7.12,50.0,,6.225
1193,15,2012-01-19,2,8.76,10.68,6.84,218.0,,6.05
1193,15,2012-01-20,12,7.735,9.38,6.09,189.0,,6.0249999999999995
1193,15,2012-01-21,19,8.805,10.33,7.28,133.0,,6.578947368421052
1193,15,2012-01-22,5,7.975,10.57,5.38,263.0,,6.16
1193,15,2012-01-23,2,6.025,8.43,3.62,260.0,Chinese New Year,6.3
1193,15,2012-01-24,3,6.41,10.04,2.78,94.0,,6.7
1193,15,2012-01-25,3,8.835,10.04,7.63,120.0,Burns Night,7.033333333333334
1193,15,2012-01-26,4,4.86,6.96,2.76,280.0,,6.5
1193,15,2012-01-27,12,5.35,7.71,2.99,383.0,,6.7250000000000005
1193,15,2012-01-28,16,3.7,6.61,0.79,337.0,,6.30625
1193,15,2012-01-29,5,1.995,3.53,0.46,161.0,,6.459999999999999
1193,15,2012-01-30,3,1.595,2.25,0.94,75.0,,6.066666666666666
1193,15,2012-01-31,2,0.475,1.98,-1.03,228.0,,6.55
1193,15,2012-02-01,5,0.49,2.53,-1.55,328.0,,6.720000000000001
1193,15,2012-02-02,5,-0.865,1.29,-3.02,468.0,,6.44
1193,15,2012-02-03,15,-2.6,0.8,-6.0,488.0,,6.553333333333333
1193,15,2012-02-04,7,0.065,5.34,-5.21,139.0,,6.471428571428571
1193,15,2012-02-05,1,4.54,7.17,1.91,320.0,Milad un Nabi (Mawlid),6.0
1193,15,2012-02-06,2,5.12,7.37,2.87,231.0,,6.4
1193,15,2012-02-07,1,1.0,3.57,-1.57,153.0,,6.0
1193,15,2012-02-08,5,-2.07,0.36,-4.5,251.0,Tu B'Shevat (Arbor Day),6.279999999999999
1193,15,2012-02-09,8,0.94,3.51,-1.63,167.0,,6.1875
1193,15,2012-02-10,10,0.675,2.13,-0.78,92.0,,6.7700000000000005
1193,15,2012-02-11,9,-1.435,1.79,-4.66,396.0,,7.311111111111111
1193,15,2012-02-12,2,3.16,7.06,-0.74,152.0,,7.3
1193,15,2012-02-13,5,5.99,7.97,4.01,153.0,,6.7
1193,15,2012-02-14,1,6.105,8.99,3.22,326.0,Valentine's Day,6.3
1193,15,2012-02-15,5,8.925,10.57,7.28,161.0,,6.94
1193,15,2012-02-16,2,7.585,9.23,5.94,180.0,,6.7
1193,15,2012-02-17,10,8.315,9.06,7.57,78.0,,6.470000000000001
1193,15,2012-02-18,17,4.77,8.02,1.52,274.0,,6.235294117647059
1193,15,2012-02-19,3,4.025,7.2,0.85,478.0,Maha Shivaratri,6.533333333333334
1193,15,2012-02-20,3,4.08,7.98,0.18,259.0,,6.466666666666666
1193,15,2012-02-21,2,7.785,9.1,6.47,142.0,Carnival/Shrove Tuesday,6.45
1193,15,2012-02-22,2,9.145,10.36,7.93,106.0,Carnival/Ash Wednesday,6.3
1193,15,2012-02-23,7,9.255,10.11,8.4,31.0,,6.1571428571428575
1193,15,2012-02-24,11,7.495,9.48,5.51,44.0,,6.0
1193,15,2012-02-25,11,7.79,10.32,5.26,286.0,,6.3
1193,15,2012-02-26,4,6.38,10.19,2.57,473.0,,5.9
1193,15,2012-02-27,2,8.425,9.89,6.96,115.0,,6.0
1193,15,2012-02-28,0,8.8,9.83,7.77,142.0,,
1193,15,2012-02-29,3,10.105,13.64,6.57,377.0,,7.466666666666666
1193,15,2012-03-01,7,8.005,11.63,4.38,497.0,St. David's Day,6.7
1193,15,2012-03-02,10,7.705,11.76,3.65,421.0,,6.4
1193,15,2012-03-03,10,9.16,11.54,6.78,364.0,,6.2
1193,15,2012-03-04,8,5.21,7.49,2.93,346.0,,6.1375
1193,15,2012-03-05,1,6.275,9.31,3.24,516.0,,6.6
1193,15,2012-03-06,0,5.605,9.83,1.38,465.0,,
1193,15,2012-03-07,7,7.45,10.18,4.72,298.0,,6.528571428571429
1193,15,2012-03-08,4,6.905,10.19,3.62,389.0,Holi,6.55
1193,15,2012-03-09,12,9.09,10.27,7.91,116.0,,6.1499999999999995
1193,15,2012-03-10,17,9.52,11.11,7.93,82.0,,6.158823529411765
1193,15,2012-03-11,1,8.425,11.13,5.72,417.0,,6.6
1193,15,2012-03-12,5,6.43,8.68,4.18,202.0,,6.5
1193,15,2012-03-13,0,6.525,7.57,5.48,14.0,,
1193,15,2012-03-14,4,5.62,7.91,3.33,254.0,,6.6
1193,15,2012-03-15,8,5.62,8.16,3.08,135.0,,6.525
1193,15,2012-03-16,17,8.37,9.71,7.03,164.0,,6.482352941176471
1193,15,2012-03-17,18,7.735,10.41,5.06,337.0,St Patrick's Day,6.644444444444444
1193,15,2012-03-18,6,6.625,9.71,3.54,441.0,Mothering Sunday,5.883333333333333
1193,15,2012-03-19,2,6.275,10.72,1.83,545.0,St Patrick's Day observed,7.05
1193,15,2012-03-20,3,9.525,11.38,7.67,146.0,March equinox,6.633333333333333
1193,15,2012-03-21,3,10.645,13.93,7.36,374.0,,5.866666666666667
1193,15,2012-03-22,5,11.72,16.43,7.01,590.0,,6.279999999999999
1193,15,2012-03-23,18,11.175,16.59,5.76,660.0,,6.461111111111111
1193,15,2012-03-24,10,12.965,19.29,6.64,746.0,,6.82
1193,15,2012-03-25,7,11.83,17.11,6.55,742.0,Daylight Saving Time starts,6.1000000000000005
1193,15,2012-03-26,0,12.13,18.4,5.86,754.0,,
1193,15,2012-03-27,4,12.22,17.97,6.47,758.0,,5.975
1193,15,2012-03-28,4,12.465,18.49,6.44,754.0,,6.35
1193,15,2012-03-29,2,12.115,17.04,7.19,758.0,,6.15
1193,15,2012-03-30,14,9.36,13.32,5.4,723.0,,6.314285714285715
1193,15,2012-03-31,7,8.67,10.92,6.42,255.0,,6.242857142857143
1193,15,2012-04-01,4,6.5,11.18,1.82,622.0,Palm Sunday,6.35
1193,15,2012-04-02,0,7.045,12.56,1.53,602.0,,
1193,15,2012-04-03,1,7.89,11.6,4.18,369.0,,6.8
1193,15,2012-04-04,5,4.425,5.94,2.91,244.0,,6.94
1193,15,2012-04-05,20,5.83,8.57,3.09,222.0,Maundy Thursday,6.7
1193,15,2012-04-06,22,5.35,10.29,0.41,494.0,Good Friday,6.472727272727273
1193,15,2012-04-07,19,9.265,10.92,7.61,272.0,Holy Saturday,6.594736842105263
1193,15,2012-04-08,0,10.375,12.59,8.16,241.0,Easter Sunday,
1193,15,2012-04-09,5,9.025,10.19,7.86,210.0,Easter Monday,6.959999999999999
1193,15,2012-04-10,2,7.97,10.08,5.86,544.0,,7.25
1193,15,2012-04-11,3,7.58,11.06,4.1,563.0,,7.3
1193,15,2012-04-12,4,8.34,11.72,4.96,476.0,,7.15
1193,15,2012-04-13,9,7.305,12.37,2.24,561.0,Orthodox Good Friday,6.444444444444445
1193,15,2012-04-14,15,7.61,9.64,5.58,298.0,Last day of Passover,6.413333333333333
1193,15,2012-04-15,4,5.63,9.98,1.28,549.0,Orthodox Easter,6.35
1193,15,2012-04-16,0,5.825,10.22,1.43,501.0,Orthodox Easter Monday,
1193,15,2012-04-17,0,8.66,10.63,6.69,411.0,,
1193,15,2012-04-18,4,8.275,10.11,6.44,329.0,Yom HaShoah,6.6
1193,15,2012-04-19,6,8.045,9.86,6.23,415.0,,6.25
1193,15,2012-04-20,8,7.34,9.95,4.73,561.0,,6.1
1193,15,2012-04-21,18,7.04,9.86,4.22,487.0,,6.433333333333334
1193,15,2012-04-22,6,7.45,10.52,4.38,438.0,,6.45
1193,15,2012-04-23,1,6.79,8.09,5.49,345.0,St. George's Day,6.5
1193,15,2012-04-24,0,8.14,11.47,4.81,484.0,,
1193,15,2012-04-25,2,8.355,11.14,5.57,295.0,,6.45
1193,15,2012-04-26,5,9.635,11.61,7.66,305.0,Yom HaAtzmaut,6.0200000000000005
1193,15,2012-04-27,11,9.315,10.87,7.76,254.0,,6.409090909090909
1193,15,2012-04-28,19,7.445,8.53,6.36,167.0,,6.610526315789474
1193,15,2012-04-29,7,6.49,9.04,3.94,318.0,,6.528571428571429
1193,15,2012-04-30,2,11.035,14.58,7.49,293.0,,6.5
1193,15,2012-05-01,2,11.875,14.79,8.96,400.0,,6.5
1193,15,2012-05-02,3,10.685,12.9,8.47,340.0,,6.433333333333334
1193,15,2012-05-03,3,8.465,9.87,7.06,197.0,,6.233333333333333
1193,15,2012-05-04,15,8.385,9.81,6.96,243.0,,6.526666666666667
1193,15,2012-05-05,14,7.38,10.22,4.54,389.0,,6.5928571428571425
1193,15,2012-05-06,2,8.29,11.68,4.9,426.0,,7.4
1193,15,2012-05-07,0,8.95,11.72,6.18,273.0,Early May Bank Holiday,
1193,15,2012-05-08,1,11.325,13.71,8.94,430.0,,6.8
1193,15,2012-05-09,0,10.655,13.4,7.91,238.0,,
1193,15,2012-05-10,5,13.065,14.79,11.34,248.0,Lag B'Omer,6.640000000000001
1193,15,2012-05-11,5,10.025,12.84,7.21,471.0,,6.6
1193,15,2012-05-12,10,9.13,13.97,4.29,742.0,,6.49
1193,15,2012-05-13,1,9.235,13.64,4.83,819.0,,6.3
1193,15,2012-05-14,0,9.975,12.43,7.52,485.0,,
1193,15,2012-05-15,1,8.555,11.78,5.33,665.0,,6.8
1193,15,2012-05-16,3,8.495,13.05,3.94,742.0,,6.2
1193,15,2012-05-17,1,10.235,13.57,6.9,546.0,Ascension Day,6.1
1193,15,2012-05-18,6,11.855,15.34,8.37,473.0,,6.3500000000000005
1193,15,2012-05-19,7,12.23,14.73,9.73,331.0,,6.0
1193,15,2012-05-20,4,10.725,13.27,8.18,247.0,,6.375
1193,15,2012-05-21,2,11.725,15.98,7.47,810.0,,6.5
1193,15,2012-05-22,1,13.405,18.55,8.26,860.0,,6.9
1193,15,2012-05-23,0,14.745,18.66,10.83,479.0,,
1193,15,2012-05-24,1,16.435,22.39,10.48,499.0,,6.6
1193,15,2012-05-25,9,21.67,26.22,17.12,906.0,,6.155555555555555
1193,15,2012-05-26,6,20.315,26.09,14.54,966.0,,6.2
1193,15,2012-05-27,1,17.225,20.84,13.61,822.0,Pentecost,6.1
1193,15,2012-05-28,3,16.875,21.72,12.03,747.0,Whit Monday,5.866666666666667
1193,15,2012-05-29,0,15.855,19.6,12.11,710.0,,
1193,15,2012-05-30,0,16.08,20.15,12.01,643.0,,
1193,15,2012-05-31,2,14.425,16.19,12.66,254.0,,6.55
1193,15,2012-06-01,6,15.805,18.85,12.76,225.0,,6.383333333333333
1193,15,2012-06-02,7,16.25,19.13,13.37,274.0,,5.928571428571429
1193,15,2012-06-03,2,13.38,15.33,11.43,206.0,Trinity Sunday,6.55
1193,15,2012-06-04,1,10.895,14.13,7.66,413.0,Spring Bank Holiday,5.9
1193,15,2012-06-05,1,12.06,13.62,10.5,325.0,The Queen's Diamond Jubilee,5.8
1193,15,2012-06-06,1,14.23,16.31,12.15,503.0,,6.2
1193,15,2012-06-07,2,13.7,14.91,12.49,276.0,Corpus Christi,6.05
1193,15,2012-06-08,8,11.945,12.53,11.36,287.0,,5.9125
1193,15,2012-06-09,11,12.96,15.08,10.84,624.0,Queen's Birthday,5.845454545454545
1193,15,2012-06-10,0,12.515,15.13,9.9,436.0,,
1193,15,2012-06-11,2,12.55,13.66,11.44,417.0,,6.35
1193,15,2012-06-12,0,12.325,14.24,10.41,397.0,,
1193,15,2012-06-13,5,12.63,15.35,9.91,557.0,,6.6
1193,15,2012-06-14,4,12.875,15.62,10.13,447.0,,5.85
1193,15,2012-06-15,6,14.29,16.24,12.34,448.0,,6.316666666666666
1193,15,2012-06-16,13,13.18,13.94,12.42,259.0,,6.423076923076923
1193,15,2012-06-17,5,13.77,16.29,11.25,458.0,Father's Day,6.58
1193,15,2012-06-18,3,13.56,17.22,9.9,578.0,,6.0
1193,15,2012-06-19,1,14.36,18.59,10.13,638.0,,5.9
1193,15,2012-06-20,0,14.84,20.04,9.64,648.0,,
1193,15,2012-06-21,6,13.63,15.83,11.43,329.0,June Solstice,6.2
1193,15,2012-06-22,11,13.15,14.69,11.61,319.0,,6.290909090909091
1193,15,2012-06-23,8,13.205,15.24,11.17,378.0,,6.425
1193,15,2012-06-24,7,13.85,16.18,11.52,378.0,,6.242857142857143
1193,15,2012-06-25,1,15.6,19.08,12.12,508.0,,6.4
1193,15,2012-06-26,3,15.625,17.64,13.61,179.0,,6.233333333333333
1193,15,2012-06-27,3,17.155,19.91,14.4,288.0,,6.333333333333333
1193,15,2012-06-28,4,17.515,19.81,15.22,447.0,,6.325
1193,15,2012-06-29,10,15.91,17.18,14.64,397.0,,6.17
1193,15,2012-06-30,10,14.48,16.38,12.58,536.0,,6.2299999999999995
1193,15,2012-07-01,2,13.34,16.19,10.49,446.0,,6.05
1193,15,2012-07-02,2,14.635,16.01,13.26,227.0,,5.9
1193,15,2012-07-03,0,15.255,15.94,14.57,247.0,,
1193,15,2012-07-04,4,15.52,16.82,14.22,276.0,,6.4
1193,15,2012-07-05,1,15.11,18.54,11.68,503.0,,6.7
1193,15,2012-07-06,13,15.16,17.56,12.76,552.0,,6.292307692307692
1193,15,2012-07-07,12,13.485,14.29,12.68,285.0,,6.216666666666666
1193,15,2012-07-08,2,15.325,17.96,12.69,481.0,,6.45
1193,15,2012-07-09,0,14.905,17.05,12.76,382.0,,
1193,15,2012-07-10,2,14.035,16.11,11.96,372.0,,6.1
1193,15,2012-07-11,4,14.36,16.52,12.2,537.0,,6.525
1193,15,2012-07-12,5,12.335,14.98,9.69,478.0,Battle of the Boyne,6.32
1193,15,2012-07-13,4,14.78,16.63,12.93,389.0,,6.9
1193,15,2012-07-14,13,14.335,15.83,12.84,398.0,,6.4
1193,15,2012-07-15,5,13.56,16.03,11.09,406.0,,6.08
1193,15,2012-07-16,0,14.475,15.94,13.01,232.0,,
1193,15,2012-07-17,2,16.08,18.03,14.13,250.0,,6.6
1193,15,2012-07-18,1,15.38,16.44,14.32,231.0,,6.6
1193,15,2012-07-19,7,15.205,17.08,13.33,480.0,,6.3428571428571425
1193,15,2012-07-20,6,14.665,17.39,11.94,546.0,Ramadan Start,6.433333333333334
1193,15,2012-07-21,9,15.195,19.64,10.75,534.0,,6.455555555555556
1193,15,2012-07-22,3,17.565,21.43,13.7,666.0,,6.333333333333333
1193,15,2012-07-23,1,17.725,23.46,11.99,950.0,,6.1
1193,15,2012-07-24,1,18.495,24.57,12.42,937.0,,6.4
1193,15,2012-07-25,4,19.37,25.53,13.21,764.0,,6.35
1193,15,2012-07-26,4,21.43,26.83,16.03,809.0,,6.275
1193,15,2012-07-27,2,18.52,22.84,14.2,657.0,,6.3
1193,15,2012-07-28,9,13.82,16.97,10.67,702.0,,6.722222222222222
1193,15,2012-07-29,2,13.465,16.09,10.84,615.0,Tisha B'Av,6.45
1193,15,2012-07-30,1,13.585,16.59,10.58,567.0,,6.5
1193,15,2012-07-31,2,15.105,18.43,11.78,324.0,,6.7
1193,15,2012-08-01,2,17.155,18.73,15.58,369.0,Raksha Bandhan,6.0
1193,15,2012-08-02,4,15.985,17.76,14.21,515.0,,6.75
1193,15,2012-08-03,5,16.11,18.93,13.29,559.0,,6.640000000000001
1193,15,2012-08-04,11,15.47,17.76,13.18,457.0,,6.545454545454546
1193,15,2012-08-05,4,15.75,18.21,13.29,555.0,,6.825
1193,15,2012-08-06,3,14.63,17.63,11.63,544.0,Summer Bank Holiday,6.833333333333333
1193,15,2012-08-07,3,14.975,16.36,13.59,343.0,,6.633333333333333
1193,15,2012-08-08,4,18.11,20.41,15.81,252.0,,6.45
1193,15,2012-08-09,1,19.535,23.03,16.04,403.0,Janmashtami,6.4
1193,15,2012-08-10,10,20.06,24.53,15.59,679.0,,6.51
1193,15,2012-08-11,6,18.92,22.93,14.91,747.0,,6.366666666666667
1193,15,2012-08-12,3,18.005,21.2,14.81,425.0,,6.666666666666667
1193,15,2012-08-13,4,18.48,20.78,16.18,423.0,,6.925
1193,15,2012-08-14,0,18.855,22.14,15.57,448.0,Laylatul Qadr (Night of Power),
1193,15,2012-08-15,5,17.55,19.01,16.09,464.0,Assumption of Mary,6.26
1193,15,2012-08-16,2,17.54,19.32,15.76,366.0,,6.65
1193,15,2012-08-17,8,18.91,20.86,16.96,286.0,,6.4875
1193,15,2012-08-18,12,19.585,21.71,17.46,415.0,,6.458333333333333
1193,15,2012-08-19,5,17.915,20.4,15.43,396.0,Eid ul Fitr,6.36
1193,15,2012-08-20,0,17.57,20.52,14.62,480.0,,
1193,15,2012-08-21,3,17.06,19.48,14.64,418.0,,6.433333333333334
1193,15,2012-08-22,2,16.49,18.51,14.47,485.0,,6.2
1193,15,2012-08-23,3,15.76,17.97,13.55,465.0,,6.3
1193,15,2012-08-24,3,15.12,16.88,13.36,379.0,,6.233333333333333
1193,15,2012-08-25,13,16.555,19.09,14.02,461.0,,6.392307692307692
1193,15,2012-08-26,1,14.465,17.69,11.24,585.0,,6.0
1193,15,2012-08-27,3,16.115,17.76,14.47,332.0,Summer Bank Holiday,6.166666666666667
1193,15,2012-08-28,1,16.77,19.08,14.46,488.0,,6.5
1193,15,2012-08-29,4,15.295,17.26,13.33,436.0,,6.4
1193,15,2012-08-30,4,13.72,17.48,9.96,509.0,,6.75
1193,15,2012-08-31,7,12.145,16.77,7.52,539.0,,6.571428571428571
1193,15,2012-09-01,8,15.755,17.89,13.62,382.0,,6.5
1193,15,2012-09-02,4,16.365,17.89,14.84,177.0,,6.6
1193,15,2012-09-03,0,15.725,19.37,12.08,386.0,,
1193,15,2012-09-04,2,16.75,19.29,14.21,248.0,,6.35
1193,15,2012-09-05,1,14.345,17.89,10.8,502.0,,6.8
1193,15,2012-09-06,4,13.62,19.01,8.23,706.0,,6.125
1193,15,2012-09-07,8,15.455,19.29,11.62,647.0,,6.175
1193,15,2012-09-08,6,14.565,20.14,8.99,565.0,,6.6000000000000005
1193,15,2012-09-09,2,15.465,19.9,11.03,523.0,,6.0
1193,15,2012-09-10,0,17.0,18.72,15.28,311.0,,
1193,15,2012-09-11,1,13.275,15.82,10.73,487.0,,6.3
